"Player","Season","Team","Position","GP","TOI_All","EVO_GAR","EVD_GAR","PPO_GAR","SHD_GAR","Take_GAR","Draw_GAR","Off_GAR","Def_GAR","Pens_GAR","GAR","WAR","SPAR"
"Roope Hintz","24-25","DAL","C",75,1265.2,8.8,-2.5,3.2,0,0,1.1,12,-2.5,1.1,10.6,1.7,3.3
"Rory Kerins","24-25","CGY","C",5,61.1,1.5,0,0.1,0,0.1,0.1,1.6,0,0.2,1.8,0.3,0.6
"Ross Colton","24-25","COL","C",61,879.6,1,3.2,2.5,-0.2,0.5,0.1,3.6,3,0.6,7.1,1.2,2.2
"Ross Johnston","24-25","ANA","L",43,373.7,-2.3,-0.2,0,0,-0.6,-0.4,-2.3,-0.2,-1,-3.6,-0.6,-1.1
"Rutger McGroarty","24-25","PIT","R",8,116.9,-0.9,0.8,0.1,0,0.2,0,-0.8,0.8,0.2,0.2,0,0.1
"Ryan Donato","24-25","CHI","C",80,1304.7,8.7,-4.1,1.5,0,0.7,-0.3,10.2,-4.2,0.4,6.4,1.1,2
"Ryan Graves","24-25","PIT","D",60,900.4,-2.5,3.6,0,0.1,0.5,1.3,-2.5,3.7,1.8,3.1,0.5,1
"Ryan Hartman","24-25","MIN","R",69,1033,2.5,1.1,1,0,-0.5,2.4,3.5,1.1,1.9,6.5,1.1,2
"Ryan Johnson (D)","24-25","BUF","D",3,53,-1.3,-0.3,0,0,-0.3,-0.1,-1.3,-0.3,-0.4,-2,-0.3,-0.6
"Ryan Leonard","24-25","WSH","R",8,111.1,-2.2,0.2,0,0,-0.1,0.6,-2.2,0.2,0.4,-1.5,-0.2,-0.5
"Ryan Lindgren","24-25","COL","D",18,341.9,-2.2,0.2,0,-0.2,0.3,0.4,-2.2,0,0.7,-1.5,-0.3,-0.5
"Ryan Lindgren","24-25","NYR","D",54,1076.8,0.4,-0.6,0,-1.5,-1.1,0.8,0.4,-2.2,-0.3,-2.1,-0.3,-0.6
"Ryan Lomberg","24-25","CGY","L",79,679.1,-0.8,0.8,0,0,-0.3,-0.3,-0.9,0.8,-0.6,-0.7,-0.1,-0.2
"Ryan McDonagh","24-25","T.B","D",81,1655.2,5.8,4.1,0.3,3,1.3,-1,6.1,7,0.3,13.4,2.2,4.2
"Ryan McLeod","24-25","BUF","C",78,1309.3,7.5,0.1,-0.2,2.7,1.5,-0.4,7.3,2.8,1.1,11.2,1.8,3.5
"Ryan Nugent-Hopkins","24-25","EDM","C",77,1464.8,2.3,1.3,2.4,-0.9,0.6,-1.5,4.6,0.4,-0.9,4.1,0.7,1.3
"Ryan O'Reilly","24-25","NSH","C",78,1483.3,4.4,-0.4,3,-1.6,1.8,-0.6,7.4,-2,1.2,6.6,1.1,2.1
"Ryan Poehling","24-25","PHI","C",67,928.1,4.1,3.5,0.8,-0.9,0.5,-0.5,4.8,2.7,0,7.5,1.2,2.3
"Ryan Pulock","24-25","NYI","D",74,1560.8,-1.3,-1.8,-0.1,-1.1,1.6,0.1,-1.4,-2.9,1.8,-2.5,-0.4,-0.8
"Ryan Reaves","24-25","TOR","R",35,273,-2.9,-0.5,0,0,0.2,-0.2,-2.9,-0.5,0.1,-3.3,-0.5,-1
"Ryan Shea","24-25","PIT","D",38,631.3,-1.9,2.6,0,1.5,0,-0.1,-1.9,4.1,0,2.2,0.4,0.7
"Ryan Strome","24-25","ANA","C",81,1357.2,5.6,-2.5,-4.2,0,-0.6,-1.6,1.4,-2.5,-2.3,-3.3,-0.5,-1
"Ryan Suter","24-25","STL","D",82,1596.6,0.9,-5,0.1,2,1,-0.8,1,-3,0.1,-1.9,-0.3,-0.6
"Ryan Winterton","24-25","SEA","C",12,130,-0.9,0.8,0,0,0.3,0.1,-0.9,0.8,0.4,0.3,0.1,0.1
"Ryker Evans","24-25","SEA","D",73,1422.1,-2.1,5.4,-0.8,-0.3,-0.2,0.5,-2.9,5.2,0.3,2.6,0.4,0.8
"Sam Bennett","24-25","FLA","C",76,1326.5,6,-4.3,2.4,0,-2,0.5,8.4,-4.3,-1.5,2.6,0.4,0.8
"Sam Carrick","24-25","NYR","C",79,939.5,0.7,2.1,0,-0.3,-1.2,-0.7,0.7,1.7,-1.9,0.6,0.1,0.2
"Sam Colangelo","24-25","ANA","R",31,386,5.1,-0.8,0.3,0,0.6,-0.4,5.4,-0.8,0.3,4.8,0.8,1.5
"Sam Lafferty","24-25","BUF","C",59,583.8,-4.3,-0.3,0,-0.2,-0.7,-0.1,-4.3,-0.5,-0.8,-5.7,-0.9,-1.8
"Sam Malinski","24-25","COL","D",76,1212.2,5,3.9,0,0.9,1.1,0.2,5,4.8,1.3,11.1,1.8,3.4
"Sam Poulin","24-25","PIT","R",6,60.6,0.1,-0.1,0,0,-0.1,0.1,0.1,-0.1,0,0,0,0
"Sam Reinhart","24-25","FLA","C",79,1619.7,6.1,8.1,5.7,-0.7,1.9,-1.2,11.8,7.4,0.7,19.9,3.3,6.2
"Sam Rinzel","24-25","CHI","D",9,210.2,0.2,-2,0.2,-0.4,0.4,0,0.4,-2.4,0.4,-1.5,-0.2,-0.5
"Sam Steel","24-25","DAL","C",78,1104.7,-5.2,2,0,0.7,0.2,1.4,-5.2,2.7,1.6,-0.8,-0.1,-0.3
"Samuel Girard","24-25","COL","D",73,1522,6,-2.7,-1.5,1.4,1.8,0.4,4.5,-1.4,2.1,5.3,0.9,1.6
"Samuel Helenius","24-25","L.A","C",49,420.5,-1.4,0.7,0,0,0.2,-0.6,-1.4,0.7,-0.4,-1.1,-0.2,-0.3
"Samuel Honzek","24-25","CGY","L",5,62,-0.3,-0.5,-0.1,0,0,0.1,-0.4,-0.5,0,-0.9,-0.1,-0.3
"Scott Laughton","24-25","PHI","C",60,906,0.3,0.7,-0.2,0.4,0.8,-0.6,0.1,1.1,0.2,1.5,0.2,0.5
"Scott Laughton","24-25","TOR","C",19,246.2,-1.4,1.7,0,0.3,-0.1,-0.3,-1.4,2,-0.4,0.2,0,0.1
"Scott Mayfield","24-25","NYI","D",65,1100.9,5.5,-0.8,0,-1,0.2,0.8,5.5,-1.8,1,4.7,0.8,1.5
"Scott Morrow","24-25","CAR","D",12,186.1,1.6,-4.4,-0.1,0,0.4,0,1.5,-4.4,0.4,-2.5,-0.4,-0.8
"Scott Perunovich","24-25","NYI","D",10,191.1,2.4,0.1,-0.3,0,0,0.2,2.2,0.1,0.2,2.4,0.4,0.8
"Scott Perunovich","24-25","STL","D",24,350.8,2.5,1,0.1,0,0.2,0.7,2.6,1,0.9,4.6,0.8,1.4
"Seamus Casey","24-25","N.J","D",13,166.1,2.2,-0.1,0.2,0,0.3,0.2,2.4,-0.1,0.5,2.8,0.5,0.9
"Sean Couturier","24-25","PHI","C",78,1345.1,8.6,0.5,-1.3,1,-0.3,0.1,7.3,1.5,-0.3,8.5,1.4,2.6
"Sean Durzi","24-25","UTA","D",30,619.4,3.8,1.1,0.2,0.1,0.1,-0.1,4,1.1,0.1,5.2,0.9,1.6
"Sean Kuraly","24-25","CBJ","C",81,950.4,0.7,0.6,0,0.3,-0.2,-0.1,0.6,0.9,-0.4,1.2,0.2,0.4
"Sean Monahan","24-25","CBJ","C",53,1012.7,11.1,0.4,4.4,1.3,0.3,-1.1,15.5,1.7,-0.8,16.4,2.7,5.1
"Sean Walker","24-25","CAR","D",80,1338.3,-3.8,2.2,-1.1,0.3,-1,-0.3,-5,2.5,-1.2,-3.7,-0.6,-1.1
"Sebastian Aho","24-25","CAR","C",79,1587.9,9.7,-0.7,2.1,-0.1,-0.6,0.3,11.8,-0.8,-0.3,10.7,1.8,3.3
"Seth Jarvis","24-25","CAR","C",73,1413,3.5,5.1,1.5,0.8,1.9,1.2,5,5.9,3,14,2.3,4.3
"Seth Jones","24-25","CHI","D",42,1029.2,4.5,-2.5,3,1.4,0.6,-0.5,7.5,-1,0.1,6.6,1.1,2.1
"Seth Jones","24-25","FLA","D",21,523.2,-4.2,-0.4,1.2,1,0.7,-0.3,-3,0.6,0.4,-1.9,-0.3,-0.6
"Shakir Mukhamadullin","24-25","S.J","D",30,542,-2.7,1.6,0.8,1.2,0.5,-0.2,-1.8,2.8,0.4,1.3,0.2,0.4
"Shane Pinto","24-25","OTT","C",69,1212.4,5.9,2.3,-1.1,-1.9,0.9,0.7,4.8,0.4,1.6,6.8,1.1,2.1
"Shane Wright","24-25","SEA","C",79,1111.4,10.2,-2.3,2.6,0,0.7,-0.5,12.9,-2.4,0.2,10.7,1.8,3.3
"Shayne Gostisbehere","24-25","CAR","D",68,1257.3,3.5,1.3,4.6,0.2,-0.7,0.2,8.1,1.5,-0.5,9.1,1.5,2.8
"Shea Theodore","24-25","VGK","D",66,1451.8,3.5,0.6,1.7,0.2,0.9,-0.3,5.3,0.8,0.6,6.6,1.1,2
"Sidney Crosby","24-25","PIT","C",79,1612.1,12.1,-2.2,3.2,0,1.3,-0.3,15.2,-2.2,1,14,2.3,4.4
"Simon Benoit","24-25","TOR","D",77,1270.8,2.5,-5.3,0,-2.6,-0.4,-0.1,2.5,-7.9,-0.5,-5.8,-1,-1.8
"Simon Edvinsson","24-25","DET","D",76,1600.3,4.6,2.4,-0.2,0,-0.4,0.5,4.4,2.5,0.1,7,1.2,2.2
"Simon Holmstrom","24-25","NYI","R",74,1251.4,9.2,-0.3,-1.5,-1.5,1.9,-0.1,7.8,-1.8,1.8,7.7,1.3,2.4
"Simon Nemec","24-25","N.J","D",26,382.7,-3.3,-5.2,1.1,0,-0.3,0,-2.2,-5.2,-0.3,-7.7,-1.3,-2.4
"Spencer Stastney","24-25","NSH","D",23,372,-2.8,-0.7,0,1,0.4,-0.2,-2.8,0.2,0.2,-2.3,-0.4,-0.7
"Stefan Noesen","24-25","N.J","R",78,1242.8,4.6,0.3,2.5,0.2,0.3,-1.2,7.1,0.5,-0.9,6.7,1.1,2.1
"Steven Lorentz","24-25","TOR","C",79,829.2,2.6,3.5,0,3.2,1.2,-0.5,2.6,6.6,0.8,10,1.6,3.1
"Steven Stamkos","24-25","NSH","C",81,1460.3,3,-1.3,0.9,0,-1.1,-0.4,4,-1.3,-1.6,1.1,0.2,0.3
"Tage Thompson","24-25","BUF","C",75,1406.1,11.5,-2.1,1.2,0.1,0.9,-0.8,12.7,-2.1,0.1,10.7,1.8,3.3
"Tanner Jeannot","24-25","L.A","L",67,738.1,-0.4,2,0,0,-0.8,0.5,-0.4,2,-0.4,1.2,0.2,0.4
"Tanner Laczynski","24-25","VGK","C",8,68.8,-1,0.3,0,0,-0.4,0.1,-1,0.3,-0.3,-1,-0.2,-0.3
"Tanner Pearson","24-25","VGK","L",77,907.9,-0.2,-6.3,0,-0.1,1.4,0,-0.2,-6.4,1.4,-5.2,-0.9,-1.6
"Taylor Hall","24-25","CAR","L",29,446.5,1.2,-2.8,0.8,0,-0.5,0.5,1.9,-2.8,0,-0.8,-0.1,-0.3
"Taylor Hall","24-25","CHI","L",46,689.4,3.7,-1.4,-0.7,0,-0.1,-0.1,3,-1.4,-0.1,1.4,0.2,0.4
"Taylor Raddysh","24-25","WSH","R",79,975,3.7,0.7,0.4,0,0.4,0.2,4.1,0.7,0.6,5.4,0.9,1.7
"Teddy Blueger","24-25","VAN","C",81,1159.3,-0.2,-0.7,0,1.2,0,-1.1,-0.2,0.5,-1.1,-0.8,-0.1,-0.2
"Teuvo Teravainen","24-25","CHI","C",82,1399,2.7,3.8,5.2,-2.1,1.8,-0.8,7.8,1.7,0.9,10.5,1.7,3.3
"Thomas Chabot","24-25","OTT","D",80,1842,12.2,-0.1,2.1,0.9,1.5,0.4,14.3,0.8,1.9,17,2.8,5.3
"Thomas Harley","24-25","DAL","D",77,1801.1,14.8,3.3,5.4,2.3,2.3,-1.1,20.3,5.6,1.2,27.1,4.4,8.4
"Thomas Novak","24-25","NSH","C",52,688.5,1.5,0.1,-0.1,0,1,-0.6,1.4,0.1,0.4,2,0.3,0.6
"Tim Stützle","24-25","OTT","C",81,1606.8,10.8,4,4.1,0,0.8,3.1,14.8,4,3.9,22.8,3.7,7.1
"Timo Meier","24-25","N.J","R",80,1428.7,4.4,2.6,2.1,0,0.3,0,6.6,2.6,0.3,9.4,1.5,2.9
"Timothy Liljegren","24-25","S.J","D",66,1269.2,-0.5,4.3,-2.2,-3.2,-1,-0.1,-2.7,1.1,-1.1,-2.6,-0.4,-0.8
"Tj Brodie","24-25","CHI","D",54,844.1,-3.6,3.2,0,0.2,0,-0.2,-3.6,3.4,-0.2,-0.5,-0.1,-0.2
"Tj Tynan","24-25","COL","C",9,70.7,-0.6,0.1,0,0,-0.2,-0.1,-0.6,0.1,-0.4,-0.8,-0.1,-0.3
"Tobias Bjornfot","24-25","FLA","D",14,183.3,0.2,0.9,0,0,0.2,0,0.2,0.9,0.2,1.3,0.2,0.4
"Tom Wilson","24-25","WSH","R",80,1502.8,8.9,2.5,4.1,0.7,0.1,1.6,13.1,3.2,1.7,17.9,2.9,5.6
"Tomas Hertl","24-25","VGK","C",73,1249.5,2.4,2,7.1,0,0.8,-0.9,9.5,2,-0.1,11.3,1.9,3.5
"Tomas Nosek","24-25","FLA","L",59,579.2,-0.1,0.5,0.2,-0.1,0.3,0.3,0.1,0.4,0.6,1.1,0.2,0.4
"Tomas Tatar","24-25","N.J","L",73,807.2,1.5,0.9,-0.1,0,-0.1,-0.2,1.4,0.9,-0.3,2,0.3,0.6
"Tony Deangelo","24-25","NYI","D",34,796.9,2.8,-4.7,-1.5,-0.6,0.7,-0.2,1.2,-5.2,0.4,-3.6,-0.6,-1.1
"Travis Dermott","24-25","EDM","D",10,130.8,-1.7,-1.1,0,0.1,0.1,0,-1.7,-1.1,0.1,-2.6,-0.4,-0.8
"Travis Dermott","24-25","MIN","D",9,102.4,-0.1,-0.3,0,0.1,0.2,-0.1,-0.1,-0.2,0.1,-0.3,0,-0.1
"Travis Hamonic","24-25","OTT","D",58,993.4,-9.4,-2.6,0,-0.2,1.3,-0.4,-9.4,-2.8,0.9,-11.3,-1.9,-3.5
"Travis Konecny","24-25","PHI","R",81,1669.1,1.1,-4,-0.2,0.9,1.5,-0.4,0.9,-3.1,1.1,-1.1,-0.2,-0.3
"Travis Sanheim","24-25","PHI","D",81,1987.3,2,2.1,0.7,-0.1,0.5,0.6,2.8,1.9,1.1,5.8,0.9,1.8
"Trent Frederic","24-25","BOS","C",57,788.2,-1.6,0.1,0.4,0.2,0,-1.1,-1.2,0.3,-1.1,-1.9,-0.3,-0.6
"Trevor Lewis","24-25","L.A","C",59,599.6,-4.7,0.6,0,-0.3,-0.6,-0.7,-4.7,0.3,-1.3,-5.7,-0.9,-1.8
"Trevor Moore","24-25","L.A","L",71,1198.8,4.8,-0.3,-1,1.2,0.9,-0.2,3.8,0.8,0.7,5.3,0.9,1.7
"Trevor Van Riemsdyk","24-25","WSH","D",81,1423.2,3.1,2.8,0,2.1,0.6,-0.7,3.1,4.9,0,8,1.3,2.5
"Trevor Zegras","24-25","ANA","C",56,956.5,2.6,-4.2,-1.8,0,0.7,-0.6,0.8,-4.2,0,-3.4,-0.6,-1.1
"Tristan Luneau","24-25","ANA","D",6,99.3,-0.7,-2,0,0,0,-0.1,-0.8,-2,-0.1,-2.9,-0.5,-0.9
"Troy Stecher","24-25","EDM","D",66,915.6,-3.2,-1.1,0,1.1,-0.1,-0.5,-3.2,0,-0.6,-3.8,-0.6,-1.2
"Troy Terry","24-25","ANA","R",76,1433.5,4.5,-2.6,-2,0.1,1.2,2.6,2.5,-2.5,3.8,3.8,0.6,1.2
"Ty Dellandrea","24-25","S.J","C",67,789.5,-3.8,-2,0,-0.9,-1.5,0.3,-3.8,-2.9,-1.1,-7.9,-1.3,-2.4
"Ty Emberson","24-25","EDM","D",75,1126.1,1.4,4.9,0,-0.4,1.4,0.4,1.4,4.5,1.8,7.7,1.3,2.4
"Ty Smith","24-25","CAR","D",8,109.3,0.5,0.3,-0.9,0,-0.1,-0.1,-0.4,0.3,-0.3,-0.4,-0.1,-0.1
"Tye Kartye","24-25","SEA","L",63,609.9,0.3,0.8,0,-0.3,-0.1,1.3,0.3,0.5,1.2,2,0.3,0.6
"Tyler Bertuzzi","24-25","CHI","L",82,1312.2,0.8,-1.7,3.9,0,0.8,0.4,4.7,-1.7,1.3,4.3,0.7,1.3
"Tyler Johnson","24-25","BOS","C",9,117.7,0.1,-0.1,0,0,-0.3,0.3,0.2,-0.1,0,0.1,0,0
"Tyler Kleven","24-25","OTT","D",78,1122.7,-5,4.3,0,0.4,0.6,0.5,-5,4.7,1.1,0.9,0.1,0.3
"Tyler Motte","24-25","DET","C",53,597.6,-1.4,1.9,0,1.2,0.9,0.6,-1.4,3.1,1.5,3.2,0.5,1
"Tyler Myers","24-25","VAN","D",71,1476.2,2,1.8,-1.1,0.9,-1.8,-0.9,1,2.6,-2.7,0.9,0.2,0.3
"Tyler Seguin","24-25","DAL","C",19,308.2,4.9,1.1,1.6,-0.1,0.5,-0.4,6.5,1.1,0.1,7.7,1.3,2.4
"Tyler Toffoli","24-25","S.J","C",77,1304.1,4.6,-2.4,-0.5,0,1.6,1,4.1,-2.4,2.5,4.2,0.7,1.3
"Tyler Tucker","24-25","STL","D",38,553.9,-1.6,1.7,0,0.2,-0.2,-0.5,-1.6,1.9,-0.7,-0.5,-0.1,-0.2
"Tyson Barrie","24-25","CGY","D",13,205.4,-1.7,-1.3,0.9,0,0,0,-0.7,-1.3,0,-2,-0.3,-0.6
"Tyson Foerster","24-25","PHI","R",80,1347.4,3.4,1.7,-2.9,0.7,-0.5,0.5,0.5,2.3,0,2.8,0.5,0.9
"Tyson Jost","24-25","CAR","C",37,375.7,-0.2,-0.4,0.5,0,0.1,0,0.3,-0.4,0.1,0,0,0
"Tyson Kozak","24-25","BUF","C",21,220.3,-0.4,1.3,0,-0.1,0.3,0.4,-0.4,1.2,0.7,1.4,0.2,0.5
"Urho Vaakanainen","24-25","ANA","D",5,68,-1.1,0.6,0,-0.1,0,0.1,-1.1,0.5,0.1,-0.5,-0.1,-0.2
"Urho Vaakanainen","24-25","NYR","D",45,750.4,2.4,1.1,0,-1,0.3,0.3,2.4,0,0.6,3,0.5,0.9
"Uvis Balinskis","24-25","FLA","D",76,1128.6,-2.9,1.6,0.4,0.4,0.2,1.1,-2.5,2,1.4,0.9,0.1,0.3
"Valeri Nichushkin","24-25","COL","R",43,848.8,5.3,-2.5,-0.5,-0.2,1,-0.6,4.8,-2.7,0.4,2.5,0.4,0.8
"Valtteri Puustinen","24-25","PIT","R",12,119.1,-0.9,-0.3,0.2,0,-0.1,0,-0.7,-0.3,-0.1,-1.2,-0.2,-0.4
"Vasily Podkolzin","24-25","EDM","R",81,1072.8,2.3,4.7,0,0.6,0.1,0.1,2.3,5.3,0.2,7.8,1.3,2.4
"Vasily Ponomarev","24-25","PIT","C",6,59.1,-0.8,0.3,0,-0.1,-0.1,-0.1,-0.8,0.1,-0.2,-0.8,-0.1,-0.3
"Victor Hedman","24-25","T.B","D",78,1807.2,6.8,-0.6,3.5,-1.2,0.9,-0.4,10.3,-1.8,0.5,8.9,1.5,2.8
"Victor Mancini","24-25","NYR","D",15,226.4,0,-3.2,0,-0.1,0.3,-0.2,0,-3.3,0,-3.2,-0.5,-1
"Victor Mancini","24-25","VAN","D",15,228.7,-3.1,0,0.1,0,-0.3,0.1,-3,0,-0.2,-3.2,-0.5,-1
"Victor Olofsson","24-25","VGK","L",55,797.9,4.2,4.4,2.3,0,-0.2,-0.5,6.4,4.4,-0.8,10.1,1.7,3.1
"Viktor Arvidsson","24-25","EDM","L",66,990.6,-0.9,-1.1,-1.5,0.3,0.3,-0.6,-2.4,-0.9,-0.4,-3.6,-0.6,-1.1
"Ville Heinola","24-25","WPG","D",18,255.4,-0.5,-1,0,0,0.1,0.4,-0.5,-1,0.5,-1,-0.2,-0.3
"Ville Koivunen","24-25","PIT","R",7,126.8,-2.4,-2,1.2,0,-0.1,0.1,-1.2,-2,0,-3.1,-0.5,-1
"Vince Dunn","24-25","SEA","D",62,1368.8,10.8,-6.4,1.4,0.2,1.4,0.5,12.2,-6.2,1.9,7.9,1.3,2.4
"Vincent Desharnais","24-25","PIT","D",10,144.1,-1.4,-1,0,0.1,0.1,0,-1.4,-0.9,0.1,-2.2,-0.4,-0.7
"Vincent Desharnais","24-25","S.J","D",7,124.7,-0.4,0,0,0.4,0.1,-0.1,-0.4,0.4,-0.1,-0.1,0,0
"Vincent Desharnais","24-25","VAN","D",34,543.1,-2.7,3,0,1.5,-0.8,0.1,-2.7,4.6,-0.8,1.1,0.2,0.3
"Vincent Trocheck","24-25","NYR","C",81,1714.1,6.8,-1.5,-0.2,-1.2,1,0.8,6.6,-2.7,1.8,5.7,0.9,1.8
"Vinni Lettieri","24-25","BOS","C",26,351.5,-0.8,-0.2,-0.3,0,0.1,0.1,-1.1,-0.2,0.2,-1.1,-0.2,-0.3
"Vinnie Hinostroza","24-25","MIN","C",25,344.6,1,0.5,0,0,0.3,-0.3,1,0.5,0,1.5,0.2,0.5
"Vinnie Hinostroza","24-25","NSH","C",13,150,0.2,1,0,0,-0.1,0.3,0.2,1,0.2,1.4,0.2,0.4
"Vladimir Tarasenko","24-25","DET","R",78,1152.7,3.4,-1,1.2,0,1.7,-0.1,4.6,-1,1.6,5.3,0.9,1.6
"Vladislav Gavrikov","24-25","L.A","D",81,1875,-1.5,8.7,-0.1,-0.4,1.5,-1.2,-1.6,8.2,0.3,6.9,1.1,2.2
"Vladislav Kolyachonok","24-25","PIT","D",11,158.1,-2.2,-0.7,0,0.1,-0.4,-0.2,-2.2,-0.6,-0.5,-3.3,-0.5,-1
"Vladislav Kolyachonok","24-25","UTA","D",23,283.5,0.6,-0.4,0,0,0.4,-0.3,0.6,-0.4,0.1,0.2,0,0.1
"Vladislav Namestnikov","24-25","WPG","C",77,1161.1,2.1,-0.2,2.5,-0.1,0.2,0,4.6,-0.2,0.1,4.5,0.7,1.4
"Walker Duehr","24-25","CGY","R",16,140.8,-1.3,-0.2,0,-0.1,0.3,-0.3,-1.3,-0.3,0,-1.6,-0.3,-0.5
"Walker Duehr","24-25","S.J","R",8,70.5,0.2,-0.3,0,0,0.1,-0.1,0.2,-0.3,0,0,0,0
"Warren Foegele","24-25","L.A","L",81,1311.4,8.8,3.1,-0.7,2.4,0.5,0.4,8.1,5.4,0.9,14.3,2.4,4.5
"Will Cuylle","24-25","NYR","L",81,1222.2,9.5,-2.3,-0.6,0.2,0.3,-1.3,8.9,-2.1,-1,5.8,0.9,1.8
"Will Smith","24-25","S.J","C",73,1154.3,8.9,-6.6,-1,0,0,-1.2,7.9,-6.6,-1.2,0.1,0,0
"William Borgen","24-25","NYR","D",50,913.1,1.1,0.8,-0.1,0.1,0.6,0.2,1,0.9,0.8,2.8,0.5,0.9
"William Borgen","24-25","SEA","D",33,501.7,-3.2,-0.6,0,-1.8,0.8,0.2,-3.2,-2.5,1,-4.6,-0.8,-1.4
"William Carrier","24-25","CAR","L",41,474.2,1.3,0.6,0,0.2,-0.4,0,1.3,0.8,-0.4,1.8,0.3,0.5
"William Eklund","24-25","S.J","L",76,1487.3,7.4,1,0.4,0.1,1.9,1.2,7.8,1.1,3.1,12,2,3.7
"William Karlsson","24-25","VGK","C",52,886.3,-0.8,2.2,-0.6,1,1.5,-0.1,-1.4,3.2,1.4,3.2,0.5,1
"William Lagesson","24-25","DET","D",5,71.6,-1,-0.7,0,0,0,0.1,-1,-0.7,0.1,-1.6,-0.3,-0.5
"William Nylander","24-25","TOR","R",81,1583.2,10.4,-3.6,2.7,0,1.3,-0.6,13.1,-3.6,0.8,10.3,1.7,3.2
"Wyatt Johnston","24-25","DAL","C",81,1532,8.2,-0.5,4.5,1.5,1.9,-0.4,12.8,0.9,1.5,15.2,2.5,4.7
"Wyatt Kaiser","24-25","CHI","D",57,1032.6,-0.3,1.7,0,1,0.7,0.7,-0.3,2.7,1.4,3.7,0.6,1.2
"Yakov Trenin","24-25","MIN","C",76,951.2,1.6,0.2,0,1,-0.1,0.4,1.6,1.2,0.3,3.1,0.5,1
"Yanni Gourde","24-25","SEA","C",36,557.8,2.5,2.2,0.1,-0.8,-0.2,0.1,2.6,1.4,-0.1,3.9,0.6,1.2
"Yanni Gourde","24-25","T.B","C",20,337.5,2.6,-0.2,0,-0.1,0.1,-0.4,2.6,-0.3,-0.3,2,0.3,0.6
"Yegor Chinakhov","24-25","CBJ","R",30,471.7,-0.8,-0.5,-0.5,0,0.6,-0.2,-1.3,-0.5,0.4,-1.4,-0.2,-0.4
"Yegor Sharangovich","24-25","CGY","C",72,1200.6,-2.5,-0.3,1.5,0.6,1.7,-1.3,-1.1,0.3,0.4,-0.3,-0.1,-0.1
"Zac Jones","24-25","NYR","D",45,775.2,-5.9,-1.8,-2,0,-0.6,0,-7.8,-1.8,-0.6,-10.2,-1.7,-3.2
"Zach Aston-Reese","24-25","CBJ","C",79,1062.1,-1.9,0.8,-0.1,-1.4,0.7,-0.2,-2,-0.7,0.4,-2.2,-0.4,-0.7
"Zach Benson","24-25","BUF","L",74,1093.1,4.2,5.3,-0.5,1,-0.6,1.5,3.7,6.3,0.9,10.9,1.8,3.4
"Zach Bogosian","24-25","MIN","D",81,1280.4,-1.2,-2.4,0,1.6,-0.6,-0.9,-1.2,-0.8,-1.4,-3.4,-0.6,-1.1
"Zach Hyman","24-25","EDM","L",73,1378.2,8.8,2.2,2.8,0,0.2,0.5,11.6,2.2,0.7,14.5,2.4,4.5
"Zach Werenski","24-25","CBJ","D",80,2142.9,6.1,0.3,2.5,-0.2,2.4,0.3,8.6,0.1,2.7,11.4,1.9,3.5
"Zach Whitecloud","24-25","VGK","D",74,1295.6,-3.6,4.1,0,1.4,0.9,0.2,-3.6,5.6,1.1,3.1,0.5,1
"Zachary Bolduc","24-25","STL","C/R",72,922.3,8.2,3.7,2.8,0,0,0.1,10.9,3.7,0.1,14.7,2.4,4.6
"Zachary L'Heureux","24-25","NSH","L",61,733.9,5.2,0.5,0.6,1.4,0.2,-0.1,5.8,1.9,0.1,7.7,1.3,2.4
"Zack MacEwen","24-25","OTT","R",21,163,-0.2,0.3,0,0,-0.3,0.2,-0.2,0.3,0,0.2,0,0.1
"Zack Ostapchuk","24-25","OTT","C",43,401.3,-2.8,-1,0,0.1,0.1,0.2,-2.9,-0.9,0.3,-3.4,-0.6,-1.1
"Zack Ostapchuk","24-25","S.J","C",13,126.2,-0.3,1.4,0,0.2,0.1,-0.2,-0.3,1.5,-0.2,1,0.2,0.3
"Zemgus Girgensons","24-25","T.B","C",81,938.2,-7.7,5.3,0,1.8,0.9,1,-7.7,7,1.9,1.2,0.2,0.4
